date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:28:36	105554/105554	---M--	200	added ('OK')	image/png	etag:XTgapAbY3lTd0qqjtz8lyAMzv4jbbOvSadFeLA1Z16Q=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fteam%2FFella-Lazouni.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/Fella-Lazouni579a.png	(from https://yassir.com/ar/career)
00:28:37	34661/34661	---M--	200	added ('OK')	image/png	etag:+my3aLORRama2x-VL5u5GOT5IiDsmRS91COgD72+pvM=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fteam%2FZineb-Mezidi.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/Zineb-Mezidi5270.png	(from https://yassir.com/ar/career)
00:28:38	25721/25721	---M--	200	added ('OK')	image/png	etag:xq1mEymYHbxzsSeFt1kQb+fzWjsilVqWGOpHg-s6EK8=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fmetrics.png&w=640&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/metrics6468.png	(from https://yassir.com/ar/career)
00:28:38	15029/15029	---MCZ	200	added ('OK')	application/javascript	etag:W/%223ab5-1988509f4d8%22	https://yassir.com/_next/static/chunks/3542.9e152aab851dc002.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/3542.9e152aab851dc002.js	(from https://yassir.com/ar/ride-hailing)
00:28:39	8972/8972	---MCZ	200	added ('OK')	application/javascript	etag:W/%22230c-1988509f4d8%22	https://yassir.com/_next/static/chunks/3911.d8e57231401d8fd5.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/3911.d8e57231401d8fd5.js	(from https://yassir.com/ar/ride-hailing)
00:28:40	7848/7848	---MCZ	200	added ('OK')	application/javascript	etag:W/%221ea8-1988509f4d8%22	https://yassir.com/_next/static/chunks/4350.b29df7b93a49480c.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/4350.b29df7b93a49480c.js	(from https://yassir.com/ar/ride-hailing)
00:28:40	6475/6475	---MCZ	200	added ('OK')	application/javascript	etag:W/%22194b-1988509f4d8%22	https://yassir.com/_next/static/chunks/6428.32e78f728e750624.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/6428.32e78f728e750624.js	(from https://yassir.com/ar/ride-hailing)
00:28:41	116462/116462	---M--	200	added ('OK')	image/png	etag:cBJwOCmtcutRlvUd3lk2dJO3O0GXXYqYUAKaIP+7Y+w=	https://yassir.com/_next/image?url=%2Fimages%2Fimage-1.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/image-1ec61.png	(from https://yassir.com/ar/ride-hailing)
00:28:42	101533/101533	---M--	200	added ('OK')	image/png	etag:BlEK-U0oEoahspj2UHQN9lXZ-SITyJDoMHpgU-mMe5k=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fcomfort.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/comfortacff.png	(from https://yassir.com/ar/ride-hailing)
00:28:43	200217/200217	---M--	200	added ('OK')	image/jpeg	etag:788tjclxk6ENjLRL-yR1U5z5ZhkLYM+uyWDhJ43dzfw=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Forder-process-1-ar.webp&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/order-process-1-arad6a.jpeg	(from https://yassir.com/ar/ride-hailing)
00:28:43	9060/9060	---M--	200	added ('OK')	image/png	etag:8CD1ELFfVXRVqCMTxw1gxJO59ScN7jTU4BAJ9h6-eLY=	https://yassir.com/_next/image?url=%2Fimages%2Fcommon%2Fgoogleplay-light.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/googleplay-lightf9c2.png	(from https://yassir.com/ar/ride-hailing)
00:28:45	6535/6535	---M--	200	added ('OK')	image/png	etag:LQ3QVxaK-5oY9gk0Y8f9QuUiWz-EAaUa6T6EjVAHwJw=	https://yassir.com/_next/image?url=%2Fimages%2Fcommon%2Fappstore-light.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/appstore-lighta997.png	(from https://yassir.com/ar/ride-hailing)
00:28:46	17473/17473	---MCZ	200	added ('OK')	application/javascript	etag:W/%224441-1988509f4d8%22	https://yassir.com/_next/static/chunks/5744.0e0a36e5f985eaba.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/5744.0e0a36e5f985eaba.js	(from https://yassir.com/ar/food-delivery)
00:28:47	115719/115719	---M--	200	added ('OK')	image/png	etag:V83FgaHmo9+je5qCi9-0skYrYzTTq7KvPs6jZUifQR8=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Ffood-delivery%2Fcarousel-card.png&w=1080&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/carousel-cardbb88.png	(from https://yassir.com/ar/food-delivery)
00:28:48	215780/215780	---M--	200	added ('OK')	image/png	etag:ulxlsehoNkTIQEVKpltMsGXf3uTgrLH96idHc0yx-gU=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Ffood-delivery%2Fcarousel-card-1.png&w=1080&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/carousel-card-1894f.png	(from https://yassir.com/ar/food-delivery)
00:28:48	159224/159224	---M--	200	added ('OK')	image/png	etag:C2dWEOiidBwIM2qULbSi8hgKcCPWV6U0aftI7nQM6qk=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Ffood-delivery%2Fcarousel-card-2.png&w=1080&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/carousel-card-28164.png	(from https://yassir.com/ar/food-delivery)
00:28:49	105942/105942	---M--	200	added ('OK')	image/png	etag:rDvyx5zbqzncJGQUwru8Tg+l5yVjLSUqyDa7H0LGlPk=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Ffood-delivery%2Fcarousel-card-3.png&w=1080&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/carousel-card-3ee52.png	(from https://yassir.com/ar/food-delivery)
00:28:50	125657/125657	---M--	200	added ('OK')	image/png	etag:MUoI6++kgt-sTQrm2s0cnGuAs7NyoJIaUhd8PnfAfI0=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Ffood-delivery%2Fcarousel-card-4.png&w=1080&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/carousel-card-499cd.png	(from https://yassir.com/ar/food-delivery)
00:28:52	173913/173913	---M--	200	added ('OK')	image/png	etag:V+u+sLfJTYnLi1bi3NMxVMicIu9ND6RDLI+A-JOF0LI=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Ffood-delivery%2Fcarousel-card-5.png&w=1080&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/carousel-card-51a3d.png	(from https://yassir.com/ar/food-delivery)
00:28:54	231254/231254	---M--	200	added ('OK')	image/png	etag:a2dbOV77IYLVyE5aji13V0ZmiQHMHSQihYtk9jAJPGg=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Ffood-delivery%2Fstep-1-ar.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/step-1-ar481a.png	(from https://yassir.com/ar/food-delivery)
00:28:55	100938/100938	---M--	200	added ('OK')	image/png	etag:Sc05sF1KShKEJzuFBsdEM9ERIilL9brgLNQq-8FIcV0=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fhero-image-grocery-delivery.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/hero-image-grocery-delivery0349.png	(from https://yassir.com/ar/grocery-delivery)
00:28:56	138545/138545	---M--	200	added ('OK')	image/png	etag:dImzsfv0CRcRcfBK7+b3XdqK9ujmIs9A0o0LGZ1Hfw4=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fgrocery-delivery%2Fcarousel-card.png&w=1080&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/carousel-card918f.png	(from https://yassir.com/ar/grocery-delivery)
00:28:57	144325/144325	---M--	200	added ('OK')	image/png	etag:cI4Jm77vcFd-0SKwUkS84IyG9jCT99A4Xth3z6GP1Ts=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fgrocery-delivery%2Fcarousel-card-1.png&w=1080&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/carousel-card-150f9.png	(from https://yassir.com/ar/grocery-delivery)
00:28:57	178181/178181	---M--	200	added ('OK')	image/png	etag:6FTQW30RLeJiLUeMlRiMAJl3haZJmNimx4EX8B02L8M=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fgrocery-delivery%2Fcarousel-card-2.png&w=1080&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/carousel-card-2e103.png	(from https://yassir.com/ar/grocery-delivery)
00:28:58	104974/104974	---M--	200	added ('OK')	image/png	etag:tgLKZhXGfftYOEzirLV0e5bDOC1H1gpE3fsmRwQHvqE=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fgrocery-delivery%2Fcarousel-card-3.png&w=1080&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/carousel-card-3d199.png	(from https://yassir.com/ar/grocery-delivery)
00:29:00	183081/183081	---M--	200	added ('OK')	image/png	etag:-PzjhU12uu6TvnztJ5A9iv6+hDqBRg0If5x4jiLpzTI=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fgrocery-delivery%2Fcarousel-card-4.png&w=1080&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/carousel-card-4b535.png	(from https://yassir.com/ar/grocery-delivery)
00:29:00	180491/180491	---M--	200	added ('OK')	image/png	etag:6WbJQy2wMUck5ETlYkbVeqqWBKpSVSnceU2rrpG4tHc=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fgrocery-delivery%2Fcarousel-card-5.png&w=1080&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/carousel-card-58675.png	(from https://yassir.com/ar/grocery-delivery)
00:29:01	70825/70825	---M--	200	added ('OK')	image/png	etag:-t+OX4kwYQ++t7Z5-EW-Su+SvnNDBiEGTIwoxkeTajo=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fgrocery-delivery%2Fstep-1-ar.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/step-1-ar6c54.png	(from https://yassir.com/ar/grocery-delivery)
00:29:01	3513/3513	---MCZ	200	added ('OK')	application/javascript	etag:W/%22db9-1988509f4d8%22	https://yassir.com/_next/static/chunks/1771.42f171329a20f745.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/1771.42f171329a20f745.js	(from https://yassir.com/ar/order-for-someone-else)
00:29:02	10233/10233	---MCZ	200	added ('OK')	application/javascript	etag:W/%2227f9-1988509f4d8%22	https://yassir.com/_next/static/chunks/7875.59e4c7811ab36d55.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/7875.59e4c7811ab36d55.js	(from https://yassir.com/ar/order-for-someone-else)
00:29:03	4476/4476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22117c-1988509f4d8%22	https://yassir.com/_next/static/chunks/3241.ac8572dd1f6ec2cf.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/3241.ac8572dd1f6ec2cf.js	(from https://yassir.com/ar/order-for-someone-else)
00:29:03	120929/120929	---M--	200	added ('OK')	image/png	etag:RjDr6IV5Gm6SLLivN+Z4a5kb7XJrZbaYVFR5nt5Xsf4=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fmain-block-image.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/main-block-image877a.png	(from https://yassir.com/ar/order-for-someone-else)
00:29:04	11947/11947	---M--	200	added ('OK')	image/png	etag:tsW5Py4IeGcvo6fCxwkgSzDhLioEQZCTYQfeV9MR0B4=	https://yassir.com/_next/image?url=%2Fimages%2Fcommon%2Fmap-mobile.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/map-mobilef8da.png	(from https://yassir.com/ar/order-for-someone-else)
00:29:05	41976/41976	---M--	200	added ('OK')	image/png	etag:WzLppEwyBQhV+8pgg3R2Tt5Ol3XWLWnkakmSAnPJzjY=	https://yassir.com/_next/image?url=%2Fimages%2Fcommon%2Fmap-desktop.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/map-desktop06d3.png	(from https://yassir.com/ar/order-for-someone-else)
00:29:05	25399/25399	---M--	200	added ('OK')	image/png	etag:xodPL0dKH5ZZ4n0l4eD48dGXUQL5oimIUWDZv7FwFHo=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Finput-delivery-data-ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/input-delivery-data-ar1052.png	(from https://yassir.com/ar/order-for-someone-else)
00:29:06	91549/91549	---M--	200	added ('OK')	image/png	etag:M3jSPNhqAbzR+H6jkNl9Cc8QAy4YJBUbjR5Myfe8f3w=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fselect-goods-ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/select-goods-ar4a2b.png	(from https://yassir.com/ar/order-for-someone-else)
00:29:07	16820/16820	---M--	200	added ('OK')	image/png	etag:bR6IKXRLsi-SiFQGd2h6QNPfds5nMpTmTEGqn80He2o=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fpayment-ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/payment-ar90c6.png	(from https://yassir.com/ar/order-for-someone-else)
00:29:08	12462/12462	---M--	200	added ('OK')	image/png	etag:btJKb0J97Eo9YcaWnbdx-yc7LzpZgNECESSRIFdDjU4=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Favatar4.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/avatar479e6.png	(from https://yassir.com/ar/order-for-someone-else)
00:29:08	11665/11665	---M--	200	added ('OK')	image/png	etag:ff4u+gq2WdjA0Yr9-mCA8tzjmqD0PwIrr2Dj5Mx2jfQ=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Favatar3.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/avatar3bc01.png	(from https://yassir.com/ar/order-for-someone-else)
00:29:09	13161/13161	---M--	200	added ('OK')	image/png	etag:jCrZFmcT3i4Oj82-8XlY7PR7COAPMD9NTpDhqMEX3+A=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Favatar2.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/avatar2b909.png	(from https://yassir.com/ar/order-for-someone-else)
00:29:10	12104/12104	---M--	200	added ('OK')	image/png	etag:TVm4eBml9RyzKDkOpZOs6KUhLbOypIGUeV8FIipjvXk=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Favatar1.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/avatar10371.png	(from https://yassir.com/ar/order-for-someone-else)
00:29:12	184762/184762	---M--	200	added ('OK')	image/png	etag:qV2vgESykz6bigDnLe-Fya3dzy7H4e-HtPdI9bLy1eI=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Fhero.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/hero5f58.png	(from https://yassir.com/ar/drivers)
00:29:12	20686/20686	---M--	200	added ('OK')	image/png	etag:63LdEnsncmFoc9SMSp5jD9ZkqPlj78nCoR3eI+z1ikk=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fdriver-registration-ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/driver-registration-arcd40.png	(from https://yassir.com/ar/drivers)
00:29:13	15857/15857	---M--	200	added ('OK')	image/png	etag:xrekPgZtkuU+6btEOKEIeOies+BkIjk-5bmE8gdnmSk=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fdriver-validation-ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/driver-validation-arb985.png	(from https://yassir.com/ar/drivers)
00:29:14	67633/67633	---M--	200	added ('OK')	image/png	etag:J4mQLrjCZZiem82wtfav0hCfGfPMlcr9MVBUFTD+LKM=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fdriver-training-ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/driver-training-ar0986.png	(from https://yassir.com/ar/drivers)
00:29:14	18117/18117	---M--	200	added ('OK')	image/png	etag:Fwo8uIgf33rSw+xPKqBKyYXdzC3zipuNml3NTDm-vcM=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fdriver-congratulation-ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/driver-congratulation-ar6f29.png	(from https://yassir.com/ar/drivers)
00:29:16	120692/120692	---M--	200	added ('OK')	image/png	etag:3nFHFCALtdH4+6GXkJshj2octT2BPJddXrsA7bI2YaI=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Fmetrics-jumper.png&w=1920&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/metrics-jumpercaa1.png	(from https://yassir.com/ar/drivers)
00:29:16	12876/12876	---M--	200	added ('OK')	image/png	etag:1+XLo0tqmCns+9eJwxU5d6wtCJ0RzTpH5lJdoPETnlc=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Favatar8.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/avatar86637.png	(from https://yassir.com/ar/drivers)
00:29:17	13139/13139	---M--	200	added ('OK')	image/png	etag:hsyafPszQKoJ9mFLAbSf3xg6Ey+wYhusC9MUxmibeXE=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Favatar7.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/avatar72d21.png	(from https://yassir.com/ar/drivers)
00:29:17	10647/10647	---M--	200	added ('OK')	image/png	etag:xoonlQQyIbxPfQVCw23Za+iMh1-kfEa8Gsm5esIlFMY=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Favatar6.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/avatar6a3ff.png	(from https://yassir.com/ar/drivers)
00:29:18	11954/11954	---M--	200	added ('OK')	image/png	etag:o5c+REoyrI7OWPZulVh0ALrhos95ASGf1g3QJsYeaBQ=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Favatar5.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/avatar51a74.png	(from https://yassir.com/ar/drivers)
00:29:19	5505/5505	---MCZ	200	added ('OK')	application/javascript	etag:W/%221581-1988509f4d8%22	https://yassir.com/_next/static/chunks/6030.fb98867e36f17195.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/6030.fb98867e36f17195.js	(from https://yassir.com/ar/delivery-men)
00:29:20	182438/182438	---M--	200	added ('OK')	image/png	etag:pJu+jqRPmVssQ8D8f8GDKhIlD5pK50AVNigswXYXgAY=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fhero-image.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/hero-imagebdba.png	(from https://yassir.com/ar/delivery-men)
00:29:20	43324/43324	---M--	200	added ('OK')	image/png	etag:aG4vZ0sEP5SoiDVi1zI-mDGxE8G5woBzdVmYq7bTFIM=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fregistration-ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/registration-ar39c4.png	(from https://yassir.com/ar/delivery-men)
00:29:20	15303/15303	---M--	200	added ('OK')	image/png	etag:qxuhiJV8Xynk-xs12mktFurQgbdlg1jdmPGpTpjIhR0=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fvalidation-ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/validation-ar1f64.png	(from https://yassir.com/ar/delivery-men)
00:29:22	68673/68673	---M--	200	added ('OK')	image/png	etag:ufzqAslKCpBtTfgWWZA-gBiqt5vEEnYIGgKwncTQxXM=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Ftraining-ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/training-ar145a.png	(from https://yassir.com/ar/delivery-men)
00:29:23	13940/13940	---M--	200	added ('OK')	image/png	etag:SE5nP1w85q7qdVTtHkNjDZv0Ja6cxuIFzuLAIFlCAmM=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fcongratulation-ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/congratulation-ar02e6.png	(from https://yassir.com/ar/delivery-men)
00:29:24	12031/12031	---M--	200	added ('OK')	image/png	etag:AjO7VmrzBtLj9MM38k88nU4IlN2z+XO+D5t5GVBKVlQ=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Favatar12.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/avatar12d801.png	(from https://yassir.com/ar/delivery-men)
00:29:24	294766/294766	---M--	200	added ('OK')	image/png	etag:CUUvKH9zNM577u3q3UnsaTd0+Fnrh0ia0RprpeN7W1s=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fmetrics-image-ar.png&w=1920&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/metrics-image-arf480.png	(from https://yassir.com/ar/delivery-men)
00:29:25	10956/10956	---M--	200	added ('OK')	image/png	etag:feuGSJIgizYk0U7qr5lPW4-KwgHMSZpv1qmOeM62DYs=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Favatar11.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/avatar11896e.png	(from https://yassir.com/ar/delivery-men)
00:29:25	9463/9463	---M--	200	added ('OK')	image/png	etag:D6RQzQ76ZRXohXeqQjdQX1zZAkiPQqX7RZv2k24asEs=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Favatar10.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/avatar1060ad.png	(from https://yassir.com/ar/delivery-men)
00:29:26	11206/11206	---M--	200	added ('OK')	image/png	etag:xK7Pl6kItGSjP+cMxUXiX7iRliLi+bsdAz6UV-2gVA4=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Favatar9.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/avatar9d6f7.png	(from https://yassir.com/ar/delivery-men)
00:29:27	9649/9649	---MCZ	200	added ('OK')	application/javascript	etag:W/%2225b1-1988509f4d8%22	https://yassir.com/_next/static/chunks/7178.41fd4705cd5c873f.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/7178.41fd4705cd5c873f.js	(from https://yassir.com/ar/restaurant)
00:29:28	6202/6202	---MCZ	200	added ('OK')	application/javascript	etag:W/%22183a-1988509f4d8%22	https://yassir.com/_next/static/chunks/4434.8e8b1ef5bbb677af.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/4434.8e8b1ef5bbb677af.js	(from https://yassir.com/ar/restaurant)
00:29:30	178818/178818	---M--	200	added ('OK')	image/png	etag:tVRfzGlfmjJHUW8yeK4J5yWgLsCzm8PbR8vaUCKSlcw=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fhero-restaurant.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/hero-restaurantc8a6.png	(from https://yassir.com/ar/restaurant)
00:29:30	4648/4648	---M--	200	added ('OK')	image/png	etag:0VeA8Wo4URzCwKI29sia0e-QsXWv-9JCuy1yiGy8M30=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Frestaurant-product-1.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/restaurant-product-164fc.png	(from https://yassir.com/ar/restaurant)
00:29:32	3082/3082	---M--	200	added ('OK')	image/png	etag:DRiwXVpwmpBh3lWikn-50rkNRbfoipbCWI7jCtpotCc=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Frestaurant-product-2.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/restaurant-product-27bd1.png	(from https://yassir.com/ar/restaurant)
00:29:33	5278/5278	---M--	200	added ('OK')	image/png	etag:DlZUxYyGZs8Qip-Nm1R+OiUAwNsVOpIILk-3iukcXeM=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Frestaurant-product-3.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/restaurant-product-37103.png	(from https://yassir.com/ar/restaurant)
00:29:33	3366/3366	---M--	200	added ('OK')	image/png	etag:C4XHxXcU381A8J-fSZnpelJliKVFqZ5f3-J4eVnn9pg=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Frestaurant-product-4.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/restaurant-product-442c6.png	(from https://yassir.com/ar/restaurant)
00:29:34	2423/2423	---M--	200	added ('OK')	image/png	etag:deJ4UkN4Z4IQkJBj4XYhddxQ1Ssu8SnxowTE41EdWh0=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Frestaurant-product-5.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/restaurant-product-57a52.png	(from https://yassir.com/ar/restaurant)
00:29:35	3861/3861	---M--	200	added ('OK')	image/png	etag:kIwN0K5P4v8449YoYf2w55qUkpiK3gIXGJ03N90MYH8=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Frestaurant-product-6.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/restaurant-product-6052b.png	(from https://yassir.com/ar/restaurant)
00:29:36	4311/4311	---M--	200	added ('OK')	image/png	etag:4eer7QeSdXRh3fE6esf6twPoIhtSHGtvuYyk6st27pg=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Frestaurant-product-7.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/restaurant-product-7df99.png	(from https://yassir.com/ar/restaurant)
00:29:37	4934/4934	---M--	200	added ('OK')	image/png	etag:s1G-IIKIyWqPdtNLvzQqe3pq9J-Y9JVzt5SFBzc60c8=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Frestaurant-product-8.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/restaurant-product-83edc.png	(from https://yassir.com/ar/restaurant)
00:29:38	1884/1884	---M--	200	added ('OK')	image/png	etag:nbLDtdiARrvbitiOiIK5TN2-O1yI7iHcbRdS1DyyR94=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Frestaurant-product-9.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/restaurant-product-963cb.png	(from https://yassir.com/ar/restaurant)
00:29:39	26422/26422	---M--	200	added ('OK')	image/png	etag:EmZOyYlS2XvAx+SVKf+2+Xfzj8NAwXemfQ+mmcNTlcM=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Frestaurant-ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/restaurant-ar8c35.png	(from https://yassir.com/ar/restaurant)
00:29:40	40195/40195	---M--	200	added ('OK')	image/png	etag:zIgXAXyO99iW-sds8KyEovEwDX6+adbf+PJsl8fUjX8=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fbenefits_desktop_1_restaurant_ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/benefits_desktop_1_restaurant_arc056.png	(from https://yassir.com/ar/restaurant)
